timestamp,vehicle_id,trip_duration_seconds,sensor_status,lat,lon,altitude,position_x,position_y,position_z,heading,speed_kmh,speed_ms,velocity_x,velocity_y,velocity_z,speed_change_rate,acceleration_x,acceleration_y,acceleration_z,longitudinal_accel,lateral_accel,accel_magnitude,jerk,angular_velocity_x,angular_velocity_y,angular_velocity_z,angular_acceleration_x,angular_acceleration_y,angular_acceleration_z,angular_accel_mag,lateral_force,imu_accel_x,imu_accel_y,imu_accel_z,imu_angular_x,imu_angular_y,imu_angular_z,gear,rpm,handbrake,speed_limit,collision,collision_impact,time_of_day,day_of_week,weather_rain,weather_snow,weather_fog,weather_dust,harsh_braking,harsh_acceleration,harsh_cornering,speeding,rapid_lane_change,potential_tailgating,steering_inconsistency,smoothness_score,speed_efficiency,acceleration_efficiency,overall_driving_score,total_risk_events,total_behavior_flags,g_force,cornering_severity,acceleration_variance,driving_aggressiveness_score
2025-08-01 21:13:04.059127,default_car,1.011063,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.160035,default_car,1.111971,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.260990,default_car,1.212926,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.362500,default_car,1.314436,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.463426,default_car,1.415362,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.564647,default_car,1.516583,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.665687,default_car,1.617623,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.766701,default_car,1.718637,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.868181,default_car,1.820117,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:04.969238,default_car,1.921174,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:05.070072,default_car,2.022008,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:05.171917,default_car,2.123853,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:05.272822,default_car,2.224758,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:05.373891,default_car,2.325827,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:05.475249,default_car,2.427185,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4143180847167969,0.0,-1.9429344320087694e-06,1.4143180847167969,7.835717316520228e-07,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,100.0,100.0,100.0,100.0,0,0,0.0,0.0,0.0,0.0
2025-08-01 21:13:05.576261,default_car,2.528197,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002597,-1.4145901203155518,0.0,-1.9423384856054327e-06,1.4145901203155518,7.835717316520228e-07,0.0006512835744493205,0.00018091210401370014,2.412725663702986e-08,7.301296989226103e-08,-0.00018091208767145872,0.0006512835744493205,1.7251666577067226e-05,1.1073399036831688e-05,-0.04829513654112816,1.7251666577067226e-05,1.1073399036831688e-05,0.04829514089187833,0.47811290630695685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7251666577067226e-05,1.1073399036831688e-05,-0.04829513654112816,0.0,0.0,0.0,0,70.7554702758789,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,97.60943546846522,99.9986974328511,99.51704859108122,98.89849799456579,0,0,0.004923052078682806,0.0,0.47811290630695685,2.390564531534784
2025-08-01 21:13:05.677042,default_car,2.628978,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002603,-1.414376974105835,0.0,-1.9466597223072313e-06,1.414376974105835,7.835717316520228e-07,0.01386525203415569,0.0038514588983765805,-1.3217336913839972e-07,3.478969645698271e-08,-0.0038514588959515095,0.01321396845970637,-3.34358264808543e-05,1.0383942026237492e-06,-0.16724702715873718,-3.34358264808543e-05,1.0383942026237492e-06,0.16724703050418602,1.1803007472867673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.34358264808543e-05,1.0383942026237492e-06,-0.16724702715873718,0.0,0.0,0.0,0,357.49951171875,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,94.09849626356616,99.97357206308058,98.32752969495814,97.12972903283809,0,0,0.017048626962710093,0.0,1.1803007472867673,5.9015037364338365
2025-08-01 21:13:05.778303,default_car,2.730239,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002612,-1.4141654968261719,0.0,-1.95396137314674e-06,1.4141654968261719,7.835717316520228e-07,0.005996987278903655,0.0016658297996954598,8.978886967270228e-08,-9.448055671157363e-10,-0.0016658297972753644,-0.007868264755252034,7.689823746659386e-07,2.410536978914024e-07,-0.023608578369021416,7.689823746659386e-07,2.410536978914024e-07,0.023608578382775754,-1.4184972706314403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.689823746659386e-07,2.410536978914024e-07,-0.023608578369021416,0.0,0.0,0.0,0,823.7597045898438,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,92.9075136468428,99.9842634704895,99.76391421617224,97.08745876473564,0,0,0.002406582913636672,0.0,1.4184972706314403,7.092486353157201
2025-08-01 21:13:05.879553,default_car,2.831489,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002619,-1.414056658744812,0.0,-1.959176643140381e-06,1.414056658744812,7.835717316520228e-07,0.004807180323477919,0.0013353278676327552,-6.822119047455999e-08,9.140135404095417e-08,0.0013353278627619147,-0.0011898069554257358,-1.7092137568397447e-05,6.105867669248255e-06,0.329367071390152,-1.7092137568397447e-05,6.105867669248255e-06,0.32936707189023656,3.019836972913193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7092137568397447e-05,6.105867669248255e-06,0.329367071390152,0.0,0.0,0.0,0,1194.3148193359375,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,84.90081513543403,99.99762038608915,96.70632928109764,92.97151095432964,0,0,0.033574625065263666,0.0,3.019836972913193,15.099184864565965
2025-08-01 21:13:05.980515,default_car,2.932451,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468,-122.14016500002627,-1.4139872789382935,0.0,-1.965584260688047e-06,1.4139872789382935,7.835717316520228e-07,0.00476442421801403,0.0013234511716705638,8.766364523182801e-09,-5.728879592936664e-09,-0.0013234511716291308,-4.2756105463889055e-05,-1.6841649994603358e-05,-1.0298790584784001e-05,-0.12671686708927155,-1.6841649994603358e-05,-1.0298790584784001e-05,0.1267168686269763,-2.007192837535511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6841649994603358e-05,-1.0298790584784001e-05,-0.12671686708927155,0.0,0.0,0.0,0,1155.628173828125,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,89.96403581232245,99.99991448778907,98.73283131373023,95.60543806538477,0,0,0.01291711199051746,0.0,2.007192837535511,10.035964187677555
2025-08-01 21:13:06.081669,default_car,3.033605,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468083293745,-122.1401650000196,-1.4137966632843018,0.009245605207979679,-1.4665442904515658e-06,1.4137966632843018,6.245670661607738e-05,0.9686182649077898,0.2690606291410527,0.26904964447021484,1.2286756827961653e-05,-0.0024312164168804884,0.9638538406897758,4.554281234741211,0.00014693470438942313,-0.33743005990982056,4.554281234741211,0.00014693470438942313,4.566764350394761,43.89393876433739,2.872085133276414e-06,0.021071309223771095,3.918835136573762e-05,7.354815170401707e-05,-0.37052834033966064,-0.0003084592171944678,0.3705284760329261,1.0544042473465996e-05,4.554281234741211,0.00014693470438942313,-0.33743005990982056,2.872085133276414e-06,0.021071309223771095,3.918835136573762e-05,1,1195.187255859375,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0.0,98.07229231862046,54.332356496052384,45.721394644401855,1,0,0.46552134050914995,3.918835136573762e-05,43.89393876433739,100.0
2025-08-01 21:13:06.182947,default_car,3.134883,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641468596159484,-122.1401649999902,-1.4134629964828491,0.06617370247840881,7.319733299482323e-07,1.4134629964828491,0.0003733967419214629,2.6741486804679693,0.7428190779077692,0.7428188323974609,2.0886775018880144e-05,-0.0006035753176547587,1.7055304155601796,4.253966808319092,4.011890268884599e-05,-0.08903785049915314,4.253966808319092,4.011890268884599e-05,4.254898511916772,-3.0793048685597,7.24486244507716e-06,0.014497674070298672,5.327384133124724e-05,7.1291924541583285e-06,-0.1613273322582245,-0.00016155262710526586,0.16132741330484499,3.957282569428188e-05,4.253966808319092,4.011890268884599e-05,-0.08903785049915314,7.24486244507716e-06,0.014497674070298672,5.327384133124724e-05,1,1394.0272216796875,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,84.11949341728696,96.58893916887965,57.45101488083228,79.85978358182837,1,0,0.43373073515971167,5.327384133124724e-05,3.0793048685597,35.3965243427985
2025-08-01 21:13:06.283878,default_car,3.235814,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641469416807375,-122.14016499995485,-1.4133068323135376,0.15726561844348907,3.3760354654077673e-06,1.4133068323135376,0.0006841026647317368,4.074560467834227,1.1318223521761743,1.1318222284317017,2.7616457373369485e-05,0.0005285365041345358,1.400411787366258,4.135962009429932,9.50809771893546e-05,0.058794621378183365,4.135962009429932,9.50809771893546e-05,4.136379885841129,-1.1742539564221377,6.140926416264847e-06,0.008290557190775871,6.14660166320391e-05,5.023610356147401e-05,-0.013035242445766926,0.0003732783952727914,0.013040682729305326,6.956861152337435e-05,4.135962009429932,9.50809771893546e-05,0.058794621378183365,6.140926416264847e-06,0.008290557190775871,6.14660166320391e-05,1,1592.006103515625,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,94.08960816970139,97.19917642526748,58.63620114158871,84.38645653793742,1,0,0.42164932577381536,6.14660166320391e-05,1.1742539564221377,25.871269782110687
2025-08-01 21:13:06.384756,default_car,3.336692,"{""imu"": false, ""gps"": true, ""collision"": true}",47.64147068894488,-122.14016499989921,-1.4131869077682495,0.29847288131713867,7.537333658547141e-06,1.4131869077682495,0.0010607847282762674,5.52385838838897,1.534405107885825,1.5344042778015137,3.9528986235382035e-05,-0.0015955588314682245,1.4492979205547423,3.5464606285095215,0.00011638199794106185,-0.19650329649448395,3.5464606285095215,0.00011638199794106185,3.551900413672393,-5.793924068367098,2.3884285837993957e-06,0.0035704763140529394,6.155428127385676e-05,-1.994133708649315e-05,-0.07916347682476044,-0.0007818449521437287,0.07916734012312464,9.44492035988466e-05,3.5464606285095215,0.00011638199794106185,-0.19650329649448395,2.3884285837993957e-06,0.0035704763140529394,6.155428127385676e-05,1,1822.7647705078125,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,70.79287763779513,97.10140415889052,64.48099586327606,76.79187106176802,1,0,0.3620693591918851,6.155428127385676e-05,5.793924068367098,48.969620341835494
2025-08-01 21:13:06.485829,default_car,3.437765,"{""imu"": false, ""gps"": true, ""collision"": true}",47.641472334639595,-122.14016499981791,-1.4131617546081543,0.4811449944972992,1.3617305739899166e-05,1.4131617546081543,0.0014759635374585627,6.910425737956665,1.9195627049879624,1.9195626974105835,5.827305358252488e-05,-0.00016029585094656795,1.3865673495676951,3.55243182182312,0.00020355031301733106,-0.08939497172832489,3.55243182182312,0.00020355031301733106,3.5535564370225736,0.01638442858310882,3.731980484644737e-07,0.0015490216901525855,7.064029341563582e-05,-1.5919198631308973e-05,-0.02107061818242073,-0.00023820057685952634,0.02107197056577909,0.00013559847271006126,3.55243182182312,0.00020355031301733106,-0.08939497172832489,3.731980484644737e-07,0.0015490216901525855,7.064029341563582e-05,1,2061.03369140625,False,60,False,0.0,21.216666666666665,4,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,99.85486194538711,97.2268653008646,64.46443562977427,88.4493350573465,1,0,0.36223816891157734,7.064029341563582e-05,0.01638442858310882,20.081922142915545
